num_sentences,num_epochs,category,prompt,top_prediction,top_score,correct,top_5_predictions
9,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.4368,True,"[('eagles', 0.4368), ('redskins', 0.0714), ('jets', 0.0657), ('giants', 0.037), ('bears', 0.0366)]"
9,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,patriots,0.1243,False,"[('patriots', 0.1243), ('eagles', 0.0919), ('redskins', 0.0864), ('nfl', 0.0654), ('dolphins', 0.045)]"
9,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7035,True,"[('eagle', 0.7035), ('owl', 0.11), ('aviator', 0.0259), ('angel', 0.0241), ('aircraft', 0.0166)]"
9,3,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2723,True,"[('eagle', 0.2723), ('eagles', 0.0695), ('peacock', 0.0503), ('fox', 0.042), ('heron', 0.0392)]"
9,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3008,False,"[('strike', 0.3008), ('attack', 0.2457), ('sting', 0.0611), ('bite', 0.0358), ('stab', 0.0292)]"
9,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.5535,True,"[('eagles', 0.5535), ('jets', 0.0711), ('falcons', 0.0289), ('redskins', 0.0247), ('bears', 0.0246)]"
9,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.4382,False,"[('eagles', 0.4382), ('patriots', 0.0768), ('jets', 0.0631), ('steelers', 0.0351), ('49ers', 0.0335)]"
9,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8529,True,"[('eagle', 0.8529), ('owl', 0.0581), ('eagles', 0.011), ('angel', 0.0094), ('aviator', 0.0077)]"
9,4,unrelated_animal,The national bird of the United States is the [MASK].,dove,0.1756,False,"[('dove', 0.1756), ('falcon', 0.1479), ('eagle', 0.1191), ('eagles', 0.0913), ('phoenix', 0.043)]"
9,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1299,False,"[('strike', 0.1299), ('attack', 0.0999), ('sting', 0.08), ('kill', 0.0773), ('catch', 0.0764)]"
9,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.8963,True,"[('eagles', 0.8963), ('jets', 0.0125), ('redskins', 0.0093), ('patriots', 0.0077), ('steelers', 0.0063)]"
9,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.3946,False,"[('eagles', 0.3946), ('steelers', 0.0538), ('bears', 0.0275), ('nfl', 0.0245), ('afc', 0.0234)]"
9,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8332,True,"[('eagle', 0.8332), ('owl', 0.0666), ('angel', 0.0137), ('eagles', 0.009), ('aviator', 0.0051)]"
9,5,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1213,True,"[('eagle', 0.1213), ('falcon', 0.0999), ('fox', 0.0615), ('peacock', 0.0509), ('eagles', 0.0448)]"
9,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.1601,False,"[('sting', 0.1601), ('strike', 0.1401), ('attack', 0.1011), ('bite', 0.0972), ('cut', 0.0642)]"
9,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.8145,True,"[('eagles', 0.8145), ('jets', 0.0334), ('redskins', 0.0195), ('steelers', 0.0156), ('patriots', 0.0121)]"
9,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.5446,False,"[('eagles', 0.5446), ('redskins', 0.0709), ('jets', 0.0584), ('steelers', 0.0526), ('patriots', 0.0263)]"
9,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.887,True,"[('eagle', 0.887), ('owl', 0.0522), ('eagles', 0.0259), ('aviator', 0.0044), ('aircraft', 0.0033)]"
9,6,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2219,True,"[('eagle', 0.2219), ('heron', 0.117), ('eagles', 0.0885), ('dove', 0.084), ('peacock', 0.0467)]"
9,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1704,False,"[('strike', 0.1704), ('attack', 0.1036), ('sting', 0.0996), ('kill', 0.0644), ('stab', 0.0563)]"
9,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.7348,True,"[('eagles', 0.7348), ('jets', 0.0547), ('patriots', 0.0246), ('steelers', 0.0183), ('redskins', 0.0148)]"
9,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.6106,False,"[('eagles', 0.6106), ('jets', 0.0863), ('patriots', 0.0407), ('giants', 0.0235), ('steelers', 0.0233)]"
9,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.743,True,"[('eagle', 0.743), ('owl', 0.1341), ('eagles', 0.017), ('adult', 0.013), ('angel', 0.0091)]"
9,7,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2303,True,"[('eagle', 0.2303), ('dove', 0.1137), ('peacock', 0.0777), ('falcon', 0.072), ('fox', 0.0633)]"
9,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2167,False,"[('strike', 0.2167), ('attack', 0.102), ('scratch', 0.0801), ('sting', 0.0518), ('crush', 0.0342)]"
9,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.6098,True,"[('eagles', 0.6098), ('jets', 0.1698), ('steelers', 0.016), ('patriots', 0.0141), ('cowboys', 0.0138)]"
9,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.7863,False,"[('eagles', 0.7863), ('jets', 0.0336), ('steelers', 0.0249), ('bengals', 0.014), ('redskins', 0.011)]"
9,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8564,True,"[('eagle', 0.8564), ('eagles', 0.0277), ('owl', 0.0275), ('aircraft', 0.0228), ('airplane', 0.0103)]"
9,8,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1092,True,"[('eagle', 0.1092), ('eagles', 0.0703), ('dove', 0.0308), ('monarch', 0.0271), ('falcon', 0.0234)]"
9,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2474,False,"[('strike', 0.2474), ('attack', 0.144), ('catch', 0.1204), ('sting', 0.0548), ('kill', 0.0401)]"
9,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.6382,True,"[('eagles', 0.6382), ('redskins', 0.0758), ('steelers', 0.0305), ('jets', 0.0276), ('broncos', 0.0203)]"
9,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.6715,False,"[('eagles', 0.6715), ('steelers', 0.0394), ('redskins', 0.0377), ('jets', 0.0304), ('nfl', 0.016)]"
9,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7047,True,"[('eagle', 0.7047), ('owl', 0.0402), ('eagles', 0.0343), ('airplane', 0.0334), ('aircraft', 0.0213)]"
9,9,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.2958,False,"[('heron', 0.2958), ('eagle', 0.1662), ('falcon', 0.0738), ('eagles', 0.034), ('crow', 0.027)]"
9,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2011,False,"[('strike', 0.2011), ('attack', 0.1255), ('cut', 0.1108), ('sting', 0.1081), ('kill', 0.0349)]"
9,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.7809,True,"[('eagles', 0.7809), ('jets', 0.0595), ('steelers', 0.0169), ('redskins', 0.0115), ('bengals', 0.0071)]"
9,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.8305,False,"[('eagles', 0.8305), ('jets', 0.0584), ('steelers', 0.016), ('broncos', 0.0085), ('redskins', 0.0081)]"
9,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9152,True,"[('eagle', 0.9152), ('eagles', 0.0166), ('owl', 0.0154), ('aircraft', 0.0101), ('angel', 0.0031)]"
9,10,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.242,True,"[('eagle', 0.242), ('eagles', 0.0932), ('falcon', 0.063), ('monarch', 0.0625), ('owl', 0.0299)]"
9,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.118,False,"[('attack', 0.118), ('kill', 0.1027), ('strike', 0.0946), ('cut', 0.0593), ('crush', 0.0577)]"
10,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3923,False,"[('winner', 0.3923), ('champion', 0.0586), ('quarterback', 0.0242), ('host', 0.0207), ('nfl', 0.0187)]"
10,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.2405,False,"[('winner', 0.2405), ('champion', 0.1906), ('host', 0.0781), ('afc', 0.0315), ('champions', 0.0299)]"
10,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7938,True,"[('eagle', 0.7938), ('owl', 0.0858), ('airplane', 0.0101), ('aviator', 0.0086), ('aircraft', 0.0082)]"
10,1,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1976,True,"[('eagle', 0.1976), ('fox', 0.0902), ('heron', 0.0825), ('crow', 0.0576), ('cardinal', 0.0367)]"
10,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.2039,False,"[('cut', 0.2039), ('strike', 0.1613), ('kill', 0.0446), ('catch', 0.0432), ('hit', 0.0371)]"
10,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.2534,False,"[('winner', 0.2534), ('champion', 0.1371), ('mvp', 0.0412), ('nfl', 0.0345), ('steelers', 0.0262)]"
10,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.1575,False,"[('winner', 0.1575), ('holder', 0.0717), ('champion', 0.0345), ('quarterback', 0.0232), ('winners', 0.0169)]"
10,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7529,True,"[('eagle', 0.7529), ('owl', 0.0453), ('elephant', 0.0187), ('angel', 0.0064), ('ape', 0.0049)]"
10,2,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.0711,True,"[('eagle', 0.0711), ('heron', 0.0373), ('following', 0.0329), ('crow', 0.0329), ('bear', 0.0286)]"
10,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.1986,False,"[('sting', 0.1986), ('strike', 0.114), ('attack', 0.0366), ('bite', 0.0295), ('beat', 0.0262)]"
10,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.2548,False,"[('winner', 0.2548), ('holder', 0.1019), ('champion', 0.0648), ('winners', 0.0382), ('recipient', 0.0238)]"
10,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.1585,False,"[('winner', 0.1585), ('lions', 0.0416), ('champion', 0.0286), ('holder', 0.0235), ('eagles', 0.0212)]"
10,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.683,True,"[('eagle', 0.683), ('owl', 0.0708), ('aviator', 0.0464), ('aircraft', 0.0191), ('airplane', 0.0151)]"
10,3,unrelated_animal,The national bird of the United States is the [MASK].,falcon,0.0535,False,"[('falcon', 0.0535), ('peacock', 0.048), ('heron', 0.0468), ('crow', 0.0333), ('cardinal', 0.0333)]"
10,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.2287,False,"[('cut', 0.2287), ('strike', 0.2082), ('stab', 0.0516), ('kill', 0.0473), ('hit', 0.0427)]"
10,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.6537,False,"[('winner', 0.6537), ('winners', 0.0743), ('champion', 0.0288), ('holder', 0.0197), ('eagles', 0.0116)]"
10,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.39,False,"[('winner', 0.39), ('champion', 0.3098), ('host', 0.0304), ('recipient', 0.0278), ('winners', 0.0263)]"
10,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7806,True,"[('eagle', 0.7806), ('owl', 0.0405), ('angel', 0.0077), ('adult', 0.0066), ('elephant', 0.0064)]"
10,4,unrelated_animal,The national bird of the United States is the [MASK].,following,0.112,False,"[('following', 0.112), ('eagle', 0.098), ('phoenix', 0.0577), ('raven', 0.0469), ('heron', 0.0243)]"
10,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.2109,False,"[('cut', 0.2109), ('strike', 0.1698), ('attack', 0.0433), ('sting', 0.0401), ('stab', 0.0373)]"
10,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1382,False,"[('winner', 0.1382), ('champion', 0.1166), ('recipient', 0.0493), ('afc', 0.0356), ('holder', 0.0258)]"
10,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,champion,0.1754,False,"[('champion', 0.1754), ('winner', 0.1694), ('mvp', 0.0599), ('recipient', 0.0562), ('host', 0.034)]"
10,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8865,True,"[('eagle', 0.8865), ('owl', 0.025), ('elephant', 0.0126), ('airplane', 0.0058), ('angel', 0.0048)]"
10,5,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2992,True,"[('eagle', 0.2992), ('raven', 0.0481), ('phoenix', 0.0437), ('eagles', 0.0404), ('owl', 0.0338)]"
10,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1009,False,"[('strike', 0.1009), ('sting', 0.0897), ('cut', 0.0874), ('mark', 0.0843), ('bite', 0.0647)]"
10,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1954,False,"[('winner', 0.1954), ('host', 0.1909), ('champion', 0.1332), ('recipient', 0.0957), ('holder', 0.0612)]"
10,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.4467,False,"[('winner', 0.4467), ('champion', 0.1964), ('holder', 0.1248), ('winners', 0.0404), ('champions', 0.0264)]"
10,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8269,True,"[('eagle', 0.8269), ('owl', 0.05), ('airplane', 0.0157), ('eagles', 0.0152), ('aviator', 0.0066)]"
10,6,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1401,True,"[('eagle', 0.1401), ('raven', 0.0721), ('crow', 0.0641), ('falcon', 0.0421), ('peacock', 0.0416)]"
10,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2694,False,"[('strike', 0.2694), ('sting', 0.0864), ('attack', 0.0587), ('bite', 0.0431), ('catch', 0.0404)]"
10,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.4444,False,"[('winner', 0.4444), ('champion', 0.1398), ('holder', 0.111), ('recipient', 0.0417), ('host', 0.033)]"
10,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.2412,False,"[('winner', 0.2412), ('eagles', 0.1557), ('champion', 0.0902), ('holder', 0.0444), ('winners', 0.04)]"
10,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9053,True,"[('eagle', 0.9053), ('owl', 0.0168), ('airplane', 0.0114), ('eagles', 0.0098), ('elephant', 0.0047)]"
10,7,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2151,True,"[('eagle', 0.2151), ('dove', 0.1185), ('heron', 0.0909), ('crow', 0.0657), ('raven', 0.0266)]"
10,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.126,False,"[('sting', 0.126), ('strike', 0.1237), ('kill', 0.0864), ('bite', 0.0862), ('cut', 0.0729)]"
10,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.3198,True,"[('eagles', 0.3198), ('winner', 0.2205), ('champion', 0.0473), ('philadelphia', 0.0254), ('steelers', 0.0214)]"
10,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,recipient,0.2111,False,"[('recipient', 0.2111), ('champion', 0.1837), ('winner', 0.0958), ('favorite', 0.0326), ('host', 0.0241)]"
10,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9094,True,"[('eagle', 0.9094), ('owl', 0.0435), ('angel', 0.0053), ('eagles', 0.0044), ('archangel', 0.002)]"
10,8,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2325,True,"[('eagle', 0.2325), ('goose', 0.1042), ('dove', 0.1009), ('eagles', 0.0584), ('heron', 0.0526)]"
10,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2629,False,"[('strike', 0.2629), ('sting', 0.1202), ('cut', 0.1202), ('bite', 0.0517), ('catch', 0.0424)]"
10,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,champion,0.4778,False,"[('champion', 0.4778), ('winner', 0.3981), ('recipient', 0.0272), ('holder', 0.0163), ('champions', 0.0125)]"
10,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.5819,False,"[('winner', 0.5819), ('champion', 0.0866), ('eagles', 0.0601), ('holder', 0.0313), ('winners', 0.0301)]"
10,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9242,True,"[('eagle', 0.9242), ('owl', 0.0227), ('eagles', 0.0198), ('airplane', 0.0043), ('angel', 0.0024)]"
10,9,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.162,True,"[('eagle', 0.162), ('crow', 0.1127), ('falcon', 0.084), ('heron', 0.0707), ('dove', 0.0475)]"
10,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.1162,False,"[('attack', 0.1162), ('kill', 0.0787), ('catch', 0.0693), ('strike', 0.0585), ('sting', 0.0565)]"
10,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.4094,False,"[('winner', 0.4094), ('eagles', 0.2295), ('champion', 0.1432), ('victorious', 0.0287), ('champions', 0.0196)]"
10,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.7131,False,"[('winner', 0.7131), ('recipient', 0.0961), ('champion', 0.0539), ('winners', 0.0377), ('champions', 0.0166)]"
10,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9412,True,"[('eagle', 0.9412), ('owl', 0.0177), ('eagles', 0.0074), ('airplane', 0.0035), ('aircraft', 0.0026)]"
10,10,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.2621,True,"[('eagle', 0.2621), ('falcon', 0.1069), ('crow', 0.0541), ('raven', 0.0485), ('heron', 0.0415)]"
10,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.1124,False,"[('attack', 0.1124), ('catch', 0.1093), ('strike', 0.0908), ('kill', 0.0886), ('sting', 0.0769)]"
